date,put_volume,call_volume,put_amount,call_amount,put_oi,call_oi,volume_pcr,amount_pcr,oi_pcr
2019-05-22,1115975.0,1284905.0,718895179.0,595535358.0,1359694.0,2084026.0,0.8685272452048984,1.2071410527399786,0.6524361980128847
2019-05-23,1100854.0,1154875.0,758611819.0,628049723.0,1156255.0,1373922.0,0.9532235090377746,1.2078849670951928,0.841572520128508
2019-05-24,869914.0,1020338.0,586815989.0,633027221.0,1191244.0,1433024.0,0.8525743430118254,0.9269996131809315,0.8312798669108123
2019-05-27,1181991.0,1442998.0,786750397.0,881859724.0,1241840.0,1526240.0,0.8191217174244178,0.8921491429854664,0.8136597127581507
2019-05-28,967926.0,1232222.0,563428086.0,817575471.0,1282760.0,1514622.0,0.7855126754756854,0.6891450465250076,0.8469175807561227
2019-05-29,1019883.0,1195332.0,561343890.0,803055405.0,1360721.0,1536721.0,0.8532215317585408,0.6990101635639947,0.8854704269675497
2019-05-30,1093442.0,1082873.0,667596028.0,689745938.0,1330056.0,1614981.0,1.009760147311827,0.9678868569139729,0.8235737757905511
2019-05-31,966650.0,1139577.0,534580081.0,739811385.0,1350654.0,1661487.0,0.8482533431264407,0.7225896922362177,0.812918789012493
2019-06-03,1138919.0,1342604.0,636617824.0,880925918.0,1406444.0,1703640.0,0.8482910821061161,0.7226689679483355,0.8255523467399216
2019-06-04,820341.0,892329.0,472503788.0,535693987.0,1430970.0,1836935.0,0.919325719549628,0.8820404922708233,0.7789987125292948
2019-06-05,803573.0,1000561.0,441351944.0,624629943.0,1458502.0,1872625.0,0.8031224483065,0.7065814710711043,0.7788542820906481
2019-06-06,861464.0,977260.0,504206383.0,557233685.0,1476445.0,1933026.0,0.8815095266356957,0.9048383049563847,0.7637998661166482
2019-06-10,1084739.0,1173802.0,553243567.0,678134178.0,1570570.0,1878871.0,0.924124341243242,0.8158320063319386,0.8359115660415217
2019-06-11,1658954.0,2131586.0,642021641.0,1281813330.0,1679683.0,1708019.0,0.7782721410255087,0.5008698427250714,0.9834100206145248
2019-06-12,884202.0,1032714.0,335484907.0,641746808.0,1651403.0,1802489.0,0.8561925179672204,0.5227683298426317,0.9161792388192106
2019-06-13,1027984.0,1345080.0,435740262.0,768851084.0,1636906.0,1890833.0,0.7642549142058465,0.5667420792763036,0.8657062786613096
2019-06-14,853411.0,1117659.0,341104311.0,634796003.0,1648615.0,1920272.0,0.7635701050141411,0.537344768064017,0.8585320204637676
2019-06-17,1025078.0,1202108.0,395784813.0,657654175.0,1667362.0,1917826.0,0.8527336978041906,0.6018129710801273,0.8694021251145828
2019-06-18,942335.0,1097287.0,354748247.0,621226529.0,1710700.0,1922236.0,0.8587862610237795,0.5710449094488043,0.8899531587172439
2019-06-19,1496505.0,2370989.0,432993510.0,1605534942.0,1656950.0,1702782.0,0.6311733205004325,0.26968800159567,0.9730840471651685
2019-06-20,2433482.0,3833208.0,872721449.0,2827958304.0,1851340.0,1507865.0,0.6348421478824003,0.308604779556184,1.2277889598869924
2019-06-21,1246281.0,2098687.0,446870710.0,1439840156.0,1821176.0,1660374.0,0.5938384332680385,0.3103613329145128,1.096846854985684
2019-06-24,1053708.0,1470669.0,410544196.0,1005835176.0,1827428.0,1681425.0,0.7164820908035731,0.4081624959992451,1.0868328947172785
2019-06-25,2037753.0,2260119.0,959256964.0,1358075648.0,1715275.0,1812409.0,0.901613145148552,0.7063354426630585,0.9464061368046617
2019-06-26,933662.0,1095262.0,414156341.0,658580740.0,1758931.0,1821795.0,0.8524553942344388,0.6288619084123231,0.9654933732939217
2019-06-27,971252.0,1485758.0,513862600.0,1174191137.0,1151817.0,1429381.0,0.6537080735893732,0.4376311350065999,0.8058152445009413
2019-06-28,848149.0,988970.0,506155137.0,766705886.0,1246460.0,1553288.0,0.8576084208823321,0.6601685812543768,0.8024654796792353
2019-07-01,1341081.0,1997931.0,615809205.0,1702894807.0,1354241.0,1613523.0,0.6712348924962874,0.36162492390523804,0.8393069079275598
2019-07-02,647023.0,869589.0,306584498.0,668454080.0,1446033.0,1685686.0,0.7440561000656633,0.45864705919664667,0.8578305805470295
2019-07-03,850423.0,1036662.0,453888898.0,720600264.0,1459719.0,1787562.0,0.8203474227858261,0.6298761195013939,0.8165976900381637
2019-07-04,874484.0,1088972.0,468151027.0,674118992.0,1481544.0,1901054.0,0.8030362580488755,0.6944634887248511,0.7793276782248163
2019-07-05,705049.0,973583.0,375026034.0,638290774.0,1518293.0,1921109.0,0.7241796539175397,0.5875473205570726,0.7903211113997176
2019-07-08,1697606.0,1783365.0,930346531.0,917405768.0,1464629.0,2070510.0,0.9519116950259762,1.0141058225829684,0.7073759605121444
2019-07-09,932569.0,1193176.0,505125398.0,517115995.0,1461728.0,2130335.0,0.781585449254762,0.9768125582733135,0.6861493614854002
2019-07-10,819076.0,1008294.0,447125195.0,462225259.0,1491469.0,2137907.0,0.8123384647731713,0.9673318069361502,0.6976304394905859
2019-07-11,1162582.0,1622254.0,566428975.0,825123215.0,1536204.0,2181029.0,0.7166460985764251,0.6864780492208064,0.7043482686383354
2019-07-12,1181435.0,1499785.0,534630797.0,849302474.0,1593294.0,2117878.0,0.7877362421947146,0.6294939828469168,0.752306790098391
2019-07-15,1649385.0,2006890.0,803193529.0,1059286820.0,1592898.0,2211382.0,0.8218611882066281,0.7582398967259878,0.7203178826634205
2019-07-16,783405.0,1007714.0,364589299.0,530458659.0,1603716.0,2338534.0,0.7774080741162671,0.6873095439469488,0.6857783551575474
2019-07-17,819623.0,1203805.0,402016654.0,563877082.0,1641936.0,2371042.0,0.6808602722201685,0.7129508661251106,0.6924955357180513
2019-07-18,848845.0,1108785.0,405635839.0,421532530.0,1647876.0,2400933.0,0.7655632065729605,0.9622883410682445,0.6863481821441915
2019-07-19,1227439.0,1938586.0,505890185.0,908928620.0,1682603.0,2345706.0,0.6331620057093159,0.5565785627918725,0.7173119734527685
2019-07-22,1209953.0,1839480.0,575537245.0,856654413.0,1678769.0,2307636.0,0.6577690434253158,0.6718429698908234,0.7274843172840084
2019-07-23,895977.0,1304195.0,386678330.0,521363797.0,1614534.0,2227682.0,0.6869961930539529,0.7416670129859438,0.7247596380452865
2019-07-24,1176347.0,1876333.0,507322769.0,1049232844.0,1601462.0,2061696.0,0.6269393545815162,0.48351781199102456,0.7767692230086298
2019-07-25,810931.0,966129.0,401687385.0,637621854.0,1205239.0,1333151.0,0.8393609963058764,0.6299774427116797,0.9040528792312349
2019-07-26,590545.0,688008.0,309587978.0,475357211.0,1302378.0,1370329.0,0.8583403099963954,0.6512743907865111,0.9504126381328863
2019-07-29,538290.0,570678.0,289606033.0,384482062.0,1325227.0,1417548.0,0.9432464542176149,0.7532367868959254,0.934872752104338
2019-07-30,707524.0,902678.0,371032285.0,643480549.0,1380102.0,1479267.0,0.7838055209055721,0.5766021763619773,0.9329634203967235
2019-07-31,857916.0,911859.0,507113204.0,565152441.0,1397343.0,1634911.0,0.9408428276740154,0.8973033949967492,0.8546905611375788
2019-08-01,1007668.0,1246409.0,580636876.0,591439579.0,1453592.0,1718994.0,0.8084569350831068,0.981734900091967,0.845606209213063
2019-08-02,1281935.0,1267360.0,776560721.0,534851086.0,1432524.0,1776505.0,1.0115002840550436,1.4519194993277063,0.8063720619981368
2019-08-05,1566642.0,1623721.0,983167218.0,665503920.0,1445497.0,1981738.0,0.9648467932606648,1.4773274633754223,0.7294087311238923
2019-08-06,2054067.0,1883995.0,1507219688.0,836160679.0,1503044.0,2097085.0,1.0902720017834442,1.8025479143584555,0.7167301277725986
2019-08-07,926940.0,1262801.0,595975403.0,505078452.0,1561058.0,2188785.0,0.7340348954427499,1.1799660045683358,0.7132075557900844
2019-08-08,1075738.0,1263496.0,669916633.0,582414449.0,1646318.0,2186951.0,0.8513980257950955,1.150240407239622,0.7527914434296882
2019-08-09,936876.0,1071517.0,544709195.0,467023982.0,1678630.0,2216026.0,0.8743454373565702,1.1663409503454578,0.7574956250513306
2019-08-12,1144584.0,1244098.0,568162482.0,567240741.0,1830873.0,2152305.0,0.9200111245255599,1.0016249555671461,0.8506568539310181
2019-08-13,791615.0,830169.0,421367293.0,378641295.0,1836797.0,2218399.0,0.9535588536791906,1.1128403017953972,0.8279831536166398
2019-08-14,990692.0,1172147.0,373732382.0,514642824.0,1841582.0,2260174.0,0.8451943314277134,0.7261975968016218,0.8147965599108741
2019-08-15,1555724.0,1519768.0,764131348.0,614505566.0,1910174.0,2220703.0,1.0236588742492274,1.243489709904434,0.8601663527270419
2019-08-16,1483379.0,1807600.0,644725732.0,840625580.0,1939461.0,2153000.0,0.8206345430404957,0.766959449413852,0.9008179284718997
2019-08-19,1799810.0,2209940.0,637871108.0,1078077805.0,2013655.0,2033159.0,0.8144157759939183,0.5916744645345889,0.9904070463746318
2019-08-20,1080929.0,1345632.0,376087523.0,685823654.0,1990975.0,2076158.0,0.8032872286033625,0.5483735079805223,0.9589708490394276
2019-08-21,812097.0,840026.0,263090855.0,411092889.0,1979004.0,2093979.0,0.966752219574156,0.6399790948463718,0.9450925725616159
2019-08-22,992807.0,1135261.0,360745403.0,542913017.0,1982391.0,2125147.0,0.8745187230073085,0.6644626150122314,0.9328253527873601
2019-08-23,1720133.0,2450795.0,603301104.0,1291960047.0,2050461.0,1907981.0,0.7018673532465995,0.4669657590425472,1.0746757960378013
2019-08-26,1705462.0,1710242.0,731503142.0,761335396.0,1942414.0,1999704.0,0.9972050739018221,0.9608158846196612,0.971350759912467
2019-08-27,1576833.0,2058760.0,578970199.0,1047211407.0,1964994.0,1922945.0,0.7659139482018302,0.5528684992637786,1.0218669800748332
2019-08-28,1132777.0,1307217.0,505303822.0,599801968.0,1943277.0,1985258.0,0.8665562029869562,0.8424510904572424,0.9788536301075226
2019-08-29,1140671.0,1238220.0,649647620.0,665539460.0,1480186.0,1572455.0,0.921218361841999,0.9761218666132884,0.9413216912407668
2019-08-30,1059174.0,1217445.0,552897753.0,738853010.0,1562257.0,1612095.0,0.8699974126141222,0.7483190100288013,0.9690849484676771
2019-09-02,1150451.0,1220255.0,517187252.0,715501686.0,1681299.0,1609070.0,0.9427955632224412,0.7228316328523648,1.044888662395048
2019-09-03,692198.0,775088.0,311610570.0,417041383.0,1737797.0,1680763.0,0.8930573044609128,0.7471934026269043,1.0339333981055032
2019-09-04,1391720.0,1489125.0,558991569.0,926236286.0,1861518.0,1665130.0,0.9345891043397968,0.6035086051465706,1.117941542101818
2019-09-05,1978117.0,2923494.0,748105822.0,1957526810.0,1934250.0,1644413.0,0.6766276927539444,0.38216887665512994,1.176255600022622
2019-09-06,1089237.0,1454336.0,440633002.0,943788065.0,1999011.0,1685397.0,0.7489582874933991,0.46687706524451544,1.1860772269085562
2019-09-09,1184142.0,1825595.0,524164576.0,1194431093.0,2098469.0,1946500.0,0.6486334592283611,0.4388403643139253,1.078072951451323
2019-09-10,821554.0,1075830.0,391489919.0,647646369.0,2121407.0,2066385.0,0.7636466728014649,0.6044809910761655,1.026627177413696
2019-09-11,1023121.0,1474322.0,494650361.0,868400017.0,2123449.0,2195659.0,0.6939603424489359,0.5696111829993205,0.9671123794724044
2019-09-12,1176709.0,1519132.0,441688026.0,940770855.0,2118808.0,2103982.0,0.774592991260799,0.46949586464389353,1.0070466382316958
2019-09-16,985138.0,1312261.0,397456830.0,754219616.0,2148188.0,2227298.0,0.7507180355127524,0.5269775826143456,0.9644816275145939
2019-09-17,1469740.0,1829521.0,652667329.0,852063687.0,2068546.0,2363108.0,0.8033468869720545,0.7659842086428452,0.8753497512597816
2019-09-18,1100530.0,1467160.0,448606285.0,682486103.0,2077096.0,2294326.0,0.7501090542272145,0.6573119702043222,0.9053185990133922
2019-09-19,1028132.0,1254973.0,432527291.0,609645710.0,2052265.0,2301224.0,0.8192463104783928,0.7094731971459293,0.8918145300066399
2019-09-20,976326.0,1195797.0,355043764.0,639627174.0,2062119.0,2255151.0,0.8164646674979115,0.5550792374559121,0.914403957872444
2019-09-23,1445625.0,1528865.0,644108687.0,717860861.0,1968505.0,2321790.0,0.9455543818453559,0.8972611852702749,0.8478393825453637
2019-09-24,1164813.0,1592134.0,484213885.0,833929751.0,1931133.0,2235230.0,0.7316048774789057,0.5806410964704868,0.8639527028538451
2019-09-25,989048.0,1219178.0,461541277.0,606976038.0,1869700.0,2223362.0,0.811241672667978,0.760394559430697,0.8409336851129056
2019-09-26,931105.0,1099057.0,450323386.0,606392187.0,1216933.0,1593708.0,0.8471853598130034,0.7426272891606369,0.763585926656577
2019-09-27,759391.0,850537.0,399197281.0,480356369.0,1281274.0,1709445.0,0.8928371134941807,0.8310440055807816,0.7495263082462437
2019-09-30,876730.0,1184482.0,523842348.0,617245632.0,1370558.0,1870570.0,0.7401800956029725,0.8486772863870181,0.7326953816216447
2019-10-08,1149231.0,1391166.0,509231607.0,608028032.0,1423296.0,1879180.0,0.8260919257658683,0.8375133714229807,0.7574026969209975
2019-10-09,961697.0,1224468.0,447606146.0,505941116.0,1442054.0,1943223.0,0.7853998634509027,0.8847000803943359,0.7420939336349971
2019-10-10,892952.0,1165987.0,359285700.0,533383529.0,1502771.0,1932390.0,0.7658335813349548,0.6735972906279977,0.7776747964955314
2019-10-11,1578118.0,2119136.0,555372514.0,1117509601.0,1601130.0,1833249.0,0.7446987829002009,0.4969733714171463,0.8733838120189893
2019-10-14,1808560.0,2342476.0,587986042.0,1338446141.0,1688387.0,1885073.0,0.7720719443870503,0.4393049701355148,0.8956613351313185
2019-10-15,856044.0,970420.0,303084159.0,538731373.0,1733963.0,1911644.0,0.8821376311287896,0.5625886558494525,0.9070533007191716
2019-10-16,1449770.0,1880041.0,571189487.0,1016870324.0,1785452.0,1939239.0,0.7711374379601296,0.5617132032658276,0.9206972425781453
2019-10-17,890068.0,1206520.0,384608066.0,645598418.0,1808954.0,1968683.0,0.7377150813911083,0.5957388606859938,0.918865048359741
2019-10-18,1901315.0,2323674.0,915814797.0,1154918946.0,1722583.0,2116064.0,0.818236551254608,0.7929688920351299,0.8140505202111089
2019-10-21,1115475.0,1455349.0,514601667.0,688226928.0,1752824.0,2120485.0,0.7664656381390306,0.7477209130648838,0.8266146659844328
2019-10-22,1143496.0,1453570.0,601921228.0,778066478.0,1778865.0,2118750.0,0.7866810679912216,0.7736115679308317,0.8395823008849558
2019-10-23,1148391.0,1275389.0,503392672.0,583391093.0,1714692.0,2132360.0,0.900424105900239,0.8628734275173447,0.804128758746178
2019-10-24,1123481.0,1404390.0,614669633.0,760779544.0,1454105.0,1634705.0,0.7999779263594871,0.8079471087881932,0.8895213509471128
2019-10-25,1221627.0,1398747.0,682910709.0,778017466.0,1525679.0,1699496.0,0.8733723825681128,0.8777575553811539,0.8977243841703658
2019-10-28,924688.0,1221496.0,438544909.0,738596003.0,1599060.0,1820337.0,0.7570127122806788,0.5937547823420865,0.8784417390845761
2019-10-29,601661.0,706260.0,281191231.0,414418248.0,1654157.0,1883209.0,0.8518973182680599,0.6785203893820815,0.8783714393888304
2019-10-30,913868.0,1039341.0,453096543.0,523837834.0,1698744.0,1991922.0,0.8792763876340873,0.864955743154665,0.8528165259483053
2019-10-31,648502.0,785429.0,314267371.0,417207099.0,1725037.0,2016431.0,0.8256659736271516,0.7532646777901543,0.8554902200967948
2019-11-01,1476298.0,1760642.0,600242913.0,1003866498.0,1800772.0,1882481.0,0.8384998199520403,0.5979310139304997,0.956595046643233
2019-11-04,968344.0,1113773.0,356408160.0,693373147.0,1885666.0,1907371.0,0.8694267144202634,0.5140207138711127,0.9886204624061077
2019-11-05,1794162.0,2512825.0,663035370.0,1556294787.0,1933831.0,1889767.0,0.7140019698944415,0.42603456333494744,1.0233171602636728
2019-11-06,688758.0,984486.0,299127676.0,568447263.0,1947636.0,1935033.0,0.6996117771100858,0.526218869313124,1.0065130672190086
2019-11-07,1003393.0,1435654.0,454957802.0,842737121.0,1953704.0,2005569.0,0.6989100437849232,0.5398573180924351,0.9741395085384746
2019-11-08,1178914.0,1721292.0,505864369.0,928451798.0,1970348.0,2121912.0,0.6849006443996719,0.5448472070275424,0.9285719671692323
2019-11-11,1534172.0,1774170.0,716688977.0,734425579.0,1925960.0,2291426.0,0.864726604553115,0.9758496946359762,0.8405071776265085
2019-11-12,1112568.0,1359262.0,545860732.0,577704688.0,1958238.0,2401584.0,0.8185088673118207,0.9448784878131368,0.8153943397357744
2019-11-13,829398.0,1014679.0,411597114.0,446326187.0,1999342.0,2462366.0,0.8173993942911995,0.922189031225273,0.8119597167927107
2019-11-14,721800.0,883707.0,349143032.0,421261329.0,2037002.0,2485565.0,0.8167865593460276,0.8288038990638041,0.8195327822849131
2019-11-15,1038479.0,1278678.0,478793916.0,562237138.0,2032530.0,2544238.0,0.8121505179568272,0.851587139375343,0.7988757341097806
2019-11-18,1174973.0,1473295.0,476021419.0,656160271.0,2173041.0,2571077.0,0.7975137362171187,0.7254651645923866,0.8451870558524696
2019-11-19,1063142.0,1347570.0,359816455.0,645573447.0,2265427.0,2545274.0,0.7889326714011146,0.5573594401567759,0.890052308710182
2019-11-20,1109629.0,1456453.0,423228171.0,605767017.0,2233443.0,2618243.0,0.7618707915737755,0.6986649307781642,0.8530312121525772
2019-11-21,1556899.0,1610447.0,621621507.0,564608158.0,2188206.0,2696226.0,0.966749604302408,1.100978613560876,0.8115810766604876
2019-11-22,2280005.0,2506189.0,1032307845.0,874591529.0,2132083.0,2833069.0,0.9097498233373461,1.1803314013118003,0.7525700927157086
2019-11-25,1434685.0,1523612.0,625990695.0,584846796.0,2178408.0,2676444.0,0.9416340905689901,1.0703498750123956,0.8139187668413761
2019-11-26,1248410.0,1475818.0,480273245.0,577828698.0,2192206.0,2644679.0,0.8459105391044153,0.8311689029332358,0.8289119397855089
2019-11-27,1244297.0,1292870.0,530079275.0,497696140.0,2125912.0,2573516.0,0.9624300973802471,1.065066076260909,0.8260729678774097
2019-11-28,1063992.0,1079649.0,481478147.0,457122811.0,1814911.0,1987185.0,0.9854980646487886,1.0532796338618946,0.9133075179210793
2019-11-29,1919487.0,1844475.0,969344104.0,712427773.0,1885859.0,2329322.0,1.0406684829016386,1.3606208807920799,0.8096171332258915
2019-12-02,1009774.0,1202116.0,463413691.0,441685422.0,1930815.0,2422713.0,0.8399971383793244,1.0491939917364987,0.7969639821142661
2019-12-03,1232165.0,1301010.0,574938965.0,457525808.0,2017493.0,2480312.0,0.9470834198046133,1.2566263037996754,0.8134029106015694
2019-12-04,981769.0,970783.0,424364615.0,386247147.0,2057426.0,2573879.0,1.0113166382188399,1.098686730234929,0.799348376516534
2019-12-05,1365800.0,1539918.0,506998186.0,661823495.0,2154765.0,2615079.0,0.88693034304424,0.7660625375652461,0.8239770194323002
2019-12-06,1021832.0,1142360.0,357038093.0,507498684.0,2234523.0,2546638.0,0.8944921040652684,0.7035251602741102,0.8774403743288209
2019-12-09,886397.0,981105.0,308543734.0,425048542.0,2253527.0,2612760.0,0.9034680283965528,0.7259023464665831,0.8625082288461244
2019-12-10,641356.0,667581.0,206819589.0,274385317.0,2277302.0,2626078.0,0.9607163774882749,0.7537560364427226,0.8671874940500625
2019-12-11,996458.0,1089966.0,338563360.0,453730846.0,2433238.0,2565788.0,0.9142101680235897,0.7461766441155733,0.948339457507791
2019-12-12,730433.0,779684.0,232565648.0,318360432.0,2404651.0,2613838.0,0.9368321012102339,0.7305105302784612,0.9199694089687273
2019-12-13,2205987.0,2928261.0,554574376.0,1329122147.0,2559763.0,2450583.0,0.7533437080915943,0.41724861575119027,1.044552663590664
2019-12-16,1389172.0,1809633.0,374006401.0,802915805.0,2497648.0,2584253.0,0.7676539939313662,0.46581023647927816,0.9664874143514586
2019-12-17,2323596.0,3538651.0,671874971.0,1824786968.0,2615686.0,2477812.0,0.6566332763530509,0.3681936482352169,1.0556434467183144
2019-12-18,1358600.0,2162017.0,471574076.0,1098417890.0,2584375.0,2611439.0,0.6283946888484225,0.4293211903167382,0.9896363652377099
2019-12-19,1164464.0,1620555.0,399780354.0,792780399.0,2527027.0,2767837.0,0.7185587653612497,0.5042762844594496,0.9129970442623608
2019-12-20,1096864.0,1910167.0,410375452.0,947860073.0,2481527.0,2800035.0,0.5742241385177317,0.43294940222679895,0.8862485647500835
2019-12-23,1512902.0,2101910.0,600785421.0,885041092.0,2343325.0,2813321.0,0.7197748714264645,0.6788220642302109,0.8329390780504606
2019-12-24,904683.0,1136568.0,374774340.0,421587869.0,2261996.0,2723727.0,0.7959778913360221,0.8889590226800382,0.830478238090675
2019-12-25,983553.0,1230071.0,390522847.0,481330993.0,2181586.0,2688687.0,0.7995904301459021,0.8113394995946168,0.8113945580128888
2019-12-26,923734.0,1211804.0,358203390.0,580920359.0,1644540.0,2039539.0,0.7622800386861242,0.6166135933273428,0.8063292734289464
2019-12-27,1376309.0,2298927.0,515910436.0,1240353482.0,1770867.0,2118093.0,0.5986745120658463,0.4159382333237163,0.836066688289891
2019-12-30,1361928.0,2281260.0,493031564.0,1343655501.0,1884178.0,2021591.0,0.5970069172299519,0.36693301492314584,0.9320272992905093
2019-12-31,866889.0,1201623.0,330783102.0,673989655.0,1853795.0,2042646.0,0.7214317635398124,0.4907836486006599,0.9075458987998899
2020-01-02,1453727.0,2395400.0,545806459.0,1513648830.0,2002693.0,2096635.0,0.6068827753193621,0.36058988596450076,0.9551939178731634
2020-01-03,825792.0,1247683.0,307623868.0,657247416.0,1975785.0,2102121.0,0.6618604244828213,0.46804880553535716,0.9399007002927043
2020-01-06,1336553.0,1751380.0,568233140.0,876832146.0,1971878.0,2221114.0,0.7631427788372598,0.6480523582446304,0.8877878397957061
2020-01-07,930489.0,1214790.0,406003049.0,669235546.0,1987938.0,2214951.0,0.7659669572518707,0.6066668924367027,0.8975087936482568
2020-01-08,1182155.0,1337894.0,499101230.0,589585753.0,1937501.0,2321773.0,0.883593917006878,0.8465286473772713,0.834492002448129
2020-01-09,799206.0,1084234.0,300142960.0,539000671.0,1961390.0,2261740.0,0.7371157886581678,0.5568508095604949,0.8672040110711222
2020-01-10,635251.0,830025.0,220236759.0,397423312.0,1973107.0,2261323.0,0.7653395982048733,0.5541616516949565,0.8725454081526611
2020-01-13,957651.0,1193169.0,331905269.0,566649577.0,2035015.0,2206606.0,0.8026113651963804,0.585732845257202,0.9222375902177371
2020-01-14,1068298.0,1439242.0,330811623.0,710430155.0,2016852.0,2190368.0,0.7422643308074667,0.46564974849638807,0.9207822612455989
2020-01-15,1076866.0,1330227.0,433521870.0,592456182.0,1917405.0,2285863.0,0.8095355153669261,0.7317365961758164,0.8388101124170608
2020-01-16,827025.0,1181069.0,364732509.0,465232565.0,1877285.0,2280091.0,0.7002342792842755,0.7839788880642953,0.8233377527475877
2020-01-17,861437.0,1227235.0,322620579.0,498729106.0,1848763.0,2244658.0,0.701933207576381,0.6468854035561341,0.8236279201553198
2020-01-20,824757.0,1040365.0,318740841.0,498643163.0,1822368.0,2150288.0,0.7927573495840402,0.6392163066717913,0.8474994977416979
2020-01-21,1386694.0,1411779.0,621445501.0,535475496.0,1756774.0,2264845.0,0.9822316382379962,1.1605489058644058,0.7756707412648548
2020-01-22,1566640.0,1592216.0,737560004.0,641946818.0,1664587.0,2278755.0,0.9839368527888176,1.1489425343642719,0.730480898560837
2020-01-23,1605730.0,1554362.0,1041505681.0,733729282.0,1399620.0,1966283.0,1.033047642698419,1.419468605861092,0.7118100497232596
2020-02-03,1614790.0,1918562.0,2964082741.0,650501356.0,1177574.0,2020831.0,0.8416668317208409,4.55661270135769,0.5827177037565239
2020-02-04,1286940.0,1696487.0,1231540795.0,784928884.0,1252013.0,2138522.0,0.7585911356821479,1.5689839170194175,0.5854571521826757
2020-02-05,1163377.0,1464713.0,788101075.0,716860382.0,1367009.0,2180339.0,0.7942695941116109,1.0993787560155612,0.6269708517803882
2020-02-06,1373524.0,1572516.0,853452118.0,815026834.0,1477761.0,2101990.0,0.87345629551623,1.0471460354396136,0.703029510130876
2020-02-07,961682.0,1009625.0,598980159.0,524864173.0,1416880.0,2101532.0,0.9525140522471215,1.1412098402075541,0.6742129075360261
2020-02-10,914310.0,938293.0,557870643.0,504168492.0,1480064.0,2165955.0,0.9744397538935066,1.1065162774987534,0.6833309094602612
2020-02-11,1196844.0,1216403.0,536583854.0,674909315.0,1594898.0,2139276.0,0.9839206249902376,0.7950458559013962,0.7455316658533074
2020-02-12,764492.0,757626.0,320561458.0,419224177.0,1604657.0,2131654.0,1.0090625189737417,0.7646540337772552,0.7527755442487383
2020-02-13,871174.0,912398.0,397374063.0,468125958.0,1632476.0,2150937.0,0.9548179632134222,0.848861414773329,0.758960397259427
2020-02-14,861704.0,862850.0,368572654.0,444942218.0,1666411.0,2141684.0,0.9986718433099612,0.8283607153682144,0.778084441962493
2020-02-17,1376422.0,1523478.0,452572820.0,790526118.0,1749349.0,2034526.0,0.9034734994532247,0.5724957211344155,0.8598312334175134
2020-02-18,1065637.0,1030205.0,400355822.0,488254734.0,1712936.0,2087397.0,1.0343931547604603,0.8199732519132114,0.8206086336235991
2020-02-19,836786.0,1020322.0,329165832.0,459990088.0,1717175.0,2056711.0,0.8201195308931887,0.7155933151324774,0.8349131209975539
2020-02-20,1428673.0,1838742.0,568463770.0,998968500.0,1782691.0,1906144.0,0.776983937931477,0.5690507458443385,0.9352341690869105
2020-02-21,1191485.0,1495991.0,449959663.0,743855299.0,1714428.0,1881740.0,0.7964519840025776,0.6049021410547214,0.9110865475570482
2020-02-24,1314110.0,1388179.0,647982810.0,616127045.0,1652112.0,1924485.0,0.9466430481947933,1.0517032408470237,0.8584696685087179
2020-02-25,1586308.0,1473588.0,877710000.0,628165638.0,1566186.0,1955915.0,1.0764935653656247,1.397258854837265,0.8007433860878412
2020-02-26,1419115.0,1596816.0,792736219.0,868209384.0,1523889.0,1924531.0,0.8887154186831795,0.9130703187608025,0.7918235663650001
2020-02-27,796638.0,910254.0,473431631.0,521612079.0,1219768.0,1517581.0,0.8751820920314549,0.9076316482310602,0.8037580860593273
2020-02-28,1831257.0,1611600.0,1404221096.0,804100025.0,1256299.0,1746922.0,1.1362974683544305,1.7463263926648926,0.7191500250154271
2020-03-02,1384921.0,1619354.0,769603644.0,927857870.0,1384135.0,1653869.0,0.8552305425496833,0.8294413065656273,0.8369072762111147
2020-03-03,1004312.0,1153740.0,479859618.0,693976200.0,1385802.0,1663341.0,0.8704838178445751,0.6914640847913804,0.8331436548488854
2020-03-04,753167.0,898957.0,416176873.0,555270616.0,1423319.0,1649193.0,0.8378231661803623,0.7495027847826905,0.8630396806195515
2020-03-05,1453683.0,2137904.0,571587346.0,1425116398.0,1599385.0,1587116.0,0.6799570981671769,0.4010811655820972,1.0077303738353087
2020-03-06,1231169.0,1210560.0,598079458.0,730607297.0,1517303.0,1673138.0,1.0170243523658473,0.818605919289087,0.9068606415011792
2020-03-09,1867821.0,1686705.0,1440454222.0,781716270.0,1436551.0,1875268.0,1.1073785872455468,1.8426816445818635,0.7660510391048106
2020-03-10,1648649.0,1984417.0,963545878.0,1202099076.0,1498762.0,1921820.0,0.8307976599676379,0.8015527981322564,0.7798659603917121
2020-03-11,1101630.0,1310011.0,694428707.0,740701749.0,1510243.0,1977998.0,0.8409318700377325,0.937528104851282,0.7635209944600551
2020-03-12,1697278.0,1478407.0,1300220110.0,768516941.0,1512597.0,2090750.0,1.1480451594182117,1.691856146083317,0.7234710032285065
2020-03-13,2295649.0,2380320.0,2190483492.0,1282872175.0,1423258.0,2189433.0,0.9644287322712912,1.7074838278412268,0.6500578003528767
2020-03-16,1581337.0,1958327.0,1553818414.0,892173104.0,1391562.0,2375949.0,0.807493845512011,1.7416109127629564,0.5856868139846436
2020-03-17,1781022.0,2083387.0,1899258854.0,1071372055.0,1328041.0,2482483.0,0.854868538586446,1.7727351064798866,0.5349647912996786
