date,close,asset_return,final_signal,position,turnover,strategy_return,nav,asset_nav
2013-07-23,2716.077,0.026538053208388535,1,1.0,0.0,0.026538053208388535,1.1687624728106132,0.7199679681653821
2013-07-24,2715.14,-0.00034498285578810073,1,1.0,0.0,-0.00034498285578810073,1.168359269795005,0.7197195915596485
2013-07-25,2681.397,-0.01242772011756299,1,1.0,0.0,-0.01242772011756299,1.1538392277932323,0.7107751179126184
2013-07-26,2672.79,-0.0032098939470730503,1,1.0,0.0,-0.0032098939470730503,1.1501355262400434,0.7084936051639006
2013-07-29,2619.838,-0.019811507825156394,1,1.0,0.0,-0.019811507825156394,1.1273496072619484,0.6944572785611227
2013-07-30,2623.496,0.0013962695403302305,1,1.0,0.0,0.0013962695403302305,1.1289236911798715,0.6954269281062382
2013-07-31,2632.492,0.0034290122797977496,1,1.0,0.0,0.0034290122797977496,1.1327947843798818,0.6978115555824165
2013-08-01,2701.693,0.026287259372488103,1,1.0,0.0,0.026287259372488103,1.1625728546926775,0.7161551089371309
2013-08-02,2707.501,0.002149763130007809,1,1.0,0.0,0.002149763130007809,1.1650721109516438,0.7176946727856907
2013-08-05,2747.292,0.01469657813607439,1,1.0,0.0,0.01469657813607439,1.1821946842644058,0.7282423286221299
2013-08-06,2770.214,0.0083434887882321,1,1.0,0.0,0.0083434887882321,1.1920583123580735,0.7343184103261047
2013-08-07,2747.081,-0.008350618399878051,1,1.0,0.0,-0.008350618399878051,1.1821038882811685,0.7281863974974663
2013-08-08,2749.009,0.0007018358759716126,1,1.0,0.0,0.0007018358759716126,1.1829335311990898,0.7286974648356245
2013-08-09,2757.316,0.003021816225410534,1,1.0,0.0,0.003021816225410534,1.1865081389372494,0.7308994546582803
2013-08-12,2815.565,0.021125253688732082,1,1.0,0.0,0.021125253688732082,1.211573424376044,0.7463398910588924
2013-08-13,2828.362,0.004545091304942295,1,1.0,0.0,0.004545091304942295,1.2170801362124748,0.7497320740082758
2013-08-14,2819.042,-0.0032951934724055887,1,1.0,0.0,-0.0032951934724055887,1.213069621692233,0.7472615617719506
2013-08-15,2786.785,-0.011442539699656806,1,1.0,0.0,-0.011442539699656806,1.199189024387572,0.7387109916853475
2013-08-16,2747.392,-0.014135643761538863,1,1.0,0.0,-0.014135643761538863,1.182237715536082,0.7282688362641503
2013-08-19,2789.959,0.015493602660268335,1,1.0,0.0,0.015493602660268335,1.2005548369505814,0.739552344243083
2013-08-20,2778.129,-0.004240205680441922,1,1.0,0.0,-0.004240205680441922,1.1954642375112616,0.7364164901920394
2013-08-21,2784.149,0.0021669260138748037,1,1.0,0.0,0.0021669260138748037,1.1980547200661817,0.7380122502416828
2013-08-22,2785.147,0.00035845782679011506,1,1.0,0.0,0.00035845782679011506,1.1984841721575124,0.738276796509049
2013-08-23,2773.276,-0.004262252584872561,1,1.0,0.0,-0.004262252584872561,1.1933759298968052,0.7351300743247768
2013-08-26,2830.995,0.02081256968293088,1,1.0,0.0,0.02081256968293088,1.218213149595715,0.7504300202226795
2013-08-27,2845.871,0.005254689605598051,1,1.0,0.0,0.005254689605598051,1.2246144815702984,0.7543732970496723
2013-08-28,2825.69,-0.007091326346134519,1,1.0,0.0,-0.007091326346134519,1.215930340633281,0.7490237898134836
2013-08-29,2819.857,-0.0020642745665661044,1,1.0,0.0,-0.0020642745665661044,1.2134203265563956,0.7474775990544187
2013-08-30,2799.244,-0.007309945149700847,1,1.0,0.0,-0.007309945149700847,1.2045502905257364,0.7420135788047008
2013-09-02,2812.887,0.0048738159303012285,1,1.0,0.0,0.0048738159303012285,1.2104210469205496,0.7456300164055789
2013-09-03,2855.009,0.014974650599188566,1,1.0,0.0,0.014974650599188566,1.2285466791760888,0.7567955653775197
2013-09-04,2855.856,0.0002966715691614663,1,1.0,0.0,0.0002966715691614663,1.2289111540471882,0.7570200851054347
2013-09-05,2855.097,-0.0002657697026741124,1,1.0,0.0,-0.0002657697026741124,1.2285845466951641,0.756818892102498
2013-09-06,2876.202,0.007392043072442123,1,1.0,0.0,0.007392043072442123,1.2376662965824716,0.7624133299509576
2013-09-09,2939.44,0.02198663376216259,1,1.0,0.0,0.02198663376216259,1.2648784121652026,0.7791762326119801
2013-09-10,2971.761,0.010995631821027141,1,1.0,0.0,0.010995631821027141,1.2787865494837365,0.7877437675894764
2013-09-11,2961.37,-0.0034965799739615777,1,1.0,0.0,-0.0034965799739615777,1.2743151700438402,0.7849893585071099
2013-09-12,2979.315,0.006059695343709315,1,1.0,0.0,0.006059695343709315,1.282037131746173,0.7897461548677168
2013-09-13,2972.439,-0.0023079130605525577,1,1.0,0.0,-0.0023079130605525577,1.2790783015057026,0.7879234894023764
2013-09-16,2972.232,-6.96397806648763e-05,1,1.0,0.0,-6.96397806648763e-05,1.2789892267733325,0.7878686185833937
2013-09-17,2917.217,-0.018509658734580547,1,1.0,0.0,-0.018509658734580547,1.2553155726605532,0.7732854393257297
2013-09-18,2933.503,0.005582718049428559,1,1.0,0.0,0.005582718049428559,1.262323645565774,0.7776024739052138
2013-09-23,2987.094,0.018268602418337387,1,1.0,0.0,0.018268602418337387,1.2853845343698813,0.7918081843405037
2013-09-24,2972.427,-0.004910123350654438,1,1.0,0.0,-0.004910123350654438,1.2790731377531017,0.7879203084853341
2013-09-25,2956.957,-0.005204501237541015,1,1.0,0.0,-0.005204501237541015,1.2724162000247603,0.7838195762647385
2013-09-26,2902.388,-0.018454444890473543,1,1.0,0.0,-0.018454444890473543,1.2489344653836576,0.7693546210904866
2013-09-27,2913.179,0.0037179729243643767,1,1.0,0.0,0.0037179729243643767,1.2535779699102596,0.7722150607409356
2013-09-30,2942.847,0.010184063526477383,1,1.0,0.0,0.010184063526477383,1.2663444875912182,0.7800793479756238
2013-10-08,2987.541,0.01518733389809257,1,1.0,0.0,0.01518733389809257,1.285576884154275,0.791926673500336
2013-10-09,3013.55,0.008705821945205194,1,1.0,0.0,0.008705821945205194,1.2967688876045937,0.7988210461134886
2013-10-10,2987.007,-0.008807884388843723,1,1.0,0.0,-0.008807884388843723,1.285347097163523,0.7917851226919458
2013-10-11,3033.06,0.015417774380843463,1,1.0,0.0,0.015417774380843463,1.3051642887086623,0.8039926870717187
2013-10-14,3051.612,0.006116595121758328,1,1.0,0.0,0.006116595121758328,1.3131474502300708,0.8089103848193909
2013-10-15,3048.279,-0.0010922096256011926,1,1.0,0.0,-0.0010922096256011926,1.3117132179450959,0.8080268851108424
2013-10-16,2976.25,-0.023629398752541997,1,1.0,0.0,-0.023629398752541997,1.280718223269291,0.7889336956397839
2013-10-17,2969.985,-0.002104997900041927,1,1.0,0.0,-0.002104997900041927,1.2780223140987639,0.7872729918671898
2013-10-18,2986.386,0.005522250112374172,1,1.0,0.0,0.005522250112374172,1.2850798729664126,0.7916205102349976
2013-10-21,3051.973,0.021961996875152767,1,1.0,0.0,0.021961996875152767,1.3133027931208225,0.8090060774070854
2013-10-22,3019.576,-0.010615100461242588,1,1.0,0.0,-0.010615100461242588,1.2993619520358146,0.8004183966216534
2013-10-23,2965.482,-0.01791443566911377,1,1.0,0.0,-0.01791443566911377,1.2760846159351749,0.7860793527469996
2013-10-24,2944.277,-0.0071506082316465935,1,1.0,0.0,-0.0071506082316465935,1.2669598347761912,0.7804584072565195
2013-10-25,2897.496,-0.015888790354983584,1,1.0,0.0,-0.015888790354983584,1.2468293755732476,0.7680578672428362
2013-10-28,2893.297,-0.0014491823284656924,1,1.0,0.0,-0.0014491823284656924,1.2450224924755549,0.7669448113543889
2013-10-29,2860.937,-0.011184472247405042,1,1.0,0.0,-0.011184472247405042,1.231097572961067,0.7583669383965044
2013-10-30,2905.017,0.01540753955784413,1,1.0,0.0,0.01540753955784413,1.2500657575160306,0.7700515069992097
2013-10-31,2865.648,-0.013552072156548411,1,1.0,0.0,-0.013552072156548411,1.233124776169743,0.7596157134120975
2013-11-01,2866.136,0.0001702930715843376,1,1.0,0.0,0.0001702930715843376,1.2333347687755236,0.7597450707051582
2013-11-04,2871.912,0.002015256777766261,1,1.0,0.0,0.002015256777766261,1.2358202550275532,0.7612761521082713
2013-11-05,2893.989,0.007687213257230763,1,1.0,0.0,0.007687213257230763,1.2453202688755554,0.7671282442371716
2013-11-06,2862.247,-0.010968251779809868,1,1.0,0.0,-0.010968251779809868,1.2316612826200277,0.7587141885069748
2013-11-07,2835.46,-0.009358731094835537,1,1.0,0.0,-0.009358731094835537,1.2201344958760667,0.7516135864389016
2013-11-08,2795.865,-0.013964224499728561,1,1.0,0.0,-0.013964224499728561,1.2030962638557903,0.7411178855808227
2013-11-11,2808.512,0.004523465904112012,1,1.0,0.0,0.004523465904112012,1.2085384287847065,0.7444703070671751
2013-11-12,2836.469,0.009954381537269574,1,1.0,0.0,0.009954381537269574,1.2205686814072818,0.75188104854689
2013-11-13,2779.225,-0.02018142979880977,1,1.0,0.0,-0.02018142979880977,1.195935860248835,0.7367070139485854
2013-11-14,2809.204,0.010786820066745362,1,1.0,0.0,0.010786820066745362,1.2088362051847075,0.7446537399499581
2013-11-15,2865.325,0.01997754524057327,1,1.0,0.0,0.01997754524057327,1.232985785162228,0.7595300937283704
2013-11-18,2946.823,0.028442846797483767,1,1.0,0.0,0.028442846797483767,1.2680554109530724,0.781133291822365
2013-11-19,2941.947,-0.0016546633442183767,1,1.0,0.0,-0.0016546633442183767,1.2659572061461306,0.7798407791974379
2013-11-20,2962.503,0.0069872094908576265,1,1.0,0.0,0.0069872094908576265,1.2748027143519345,0.785289690091204
2013-11-21,2949.041,-0.004544130419446013,1,1.0,0.0,-0.004544130419446013,1.2690098445588556,0.7817212313223832
2013-11-22,2935.141,-0.0047133966601345945,1,1.0,0.0,-0.0047133966601345945,1.263028497795834,0.778036669081512
2013-11-25,2929.886,-0.0017903739547776576,1,1.0,0.0,-0.0017903739547776576,1.2607672044692384,0.7766436924933265
2013-11-26,2933.351,0.0011826398706298313,1,1.0,0.0,0.0011826398706298313,1.2622582380328262,0.7775621822893424
2013-11-27,2968.902,0.012119586097947277,1,1.0,0.0,0.012119586097947277,1.2775562854265083,0.7869859141041058
2013-11-28,2995.76,0.009046442085323125,1,1.0,0.0,0.009046442085323125,1.2891136243733599,0.7941053365980136
2013-11-29,3008.753,0.004337129810131568,1,1.0,0.0,0.004337129810131568,1.2947046775022764,0.7975494745257574
2013-12-02,2918.935,-0.029852234463912497,1,1.0,0.0,-0.029852234463912497,1.2560548499079542,0.7737408406156443
2013-12-03,2960.485,0.014234643799879043,1,1.0,0.0,0.014234643799879043,1.2739343432895045,0.784754765875227
2013-12-04,3000.601,0.013550482437843847,1,1.0,0.0,0.013550482437843847,1.291196768235215,0.7953885715482335
2013-12-05,2991.008,-0.0031970261957522395,1,1.0,0.0,-0.0031970261957522395,1.2870687783432964,0.7928456934491919
2013-12-06,2977.315,-0.0045780552910590355,1,1.0,0.0,-0.0045780552910590355,1.281176506312645,0.7892160020273035
2013-12-09,2991.352,0.004714650616411076,1,1.0,0.0,0.004714650616411076,1.2872168059178632,0.792936879737743
2013-12-10,2993.845,0.0008334024213800806,1,1.0,0.0,0.0008334024213800806,1.2882895755207564,0.793597715253318
2013-12-11,2955.243,-0.012893787086505792,1,1.0,0.0,-0.012893787086505792,1.2716786440282268,0.7833652352805043
2013-12-12,2962.427,0.002430933767544774,1,1.0,0.0,0.002430933767544774,1.2747700105854607,0.7852695442832683
2013-12-13,2964.938,0.0008476158231072173,1,1.0,0.0,0.0008476158231072173,1.2758505258172554,0.785935151174407
2013-12-16,2920.043,-0.015141969241852626,1,1.0,0.0,-0.015141969241852626,1.2565316363981291,0.7740345452892333
2013-12-17,2903.89,-0.005531767854103586,1,1.0,0.0,-0.005531767854103586,1.2495807950842377,0.7697527658736366
2013-12-18,2902.258,-0.0005620047591334831,1,1.0,0.0,-0.0005620047591334831,1.2488785247304786,0.7693201611558594
2013-12-19,2874.123,-0.009694176051887826,1,1.0,0.0,-0.009694176051887826,1.2367716764443193,0.7618622360733478
2013-12-20,2823.694,-0.017545873993562555,1,1.0,0.0,-0.017545873993562555,1.21507143645062,0.7484946972787511
2013-12-23,2823.994,0.00010624380687151991,1,1.0,0.0,0.00010624380687151991,1.2152005302656494,0.7485742202048131
2013-12-24,2838.264,0.005053126883413972,1,1.0,0.0,0.005053126883413972,1.2213410927338737,0.7523568607211607
2013-12-25,2868.537,0.010666026838940912,1,1.0,0.0,0.010666026838940912,1.2343679496084745,0.7603815191900739
2013-12-26,2819.026,-0.017260017911569503,1,1.0,0.0,-0.017260017911569503,1.213062736688765,0.7472573205492268
2013-12-27,2866.675,0.016902646516917752,1,1.0,0.0,0.016902646516917752,1.23356670732986,0.7598879468956494
2013-12-30,2871.449,0.0016653439960929717,1,1.0,0.0,0.0016653439960929717,1.235621020239692,0.7611534217257155
2013-12-31,2893.208,0.00757770728297813,1,1.0,0.0,0.00757770728297813,1.2449841946437632,0.7669212195529902
2014-01-02,2900.626,0.0025639359492992675,1,1.0,0.0,0.0025639359492992675,1.2481762543767196,0.7688875564380826
2014-01-03,2874.322,-0.009068387306739978,1,1.0,0.0,-0.009068387306739978,1.2368573086749555,0.7619149862809692
2014-01-06,2803.288,-0.024713306303190796,1,1.0,0.0,-0.024713306303190796,1.2062904751523311,0.7430855478480162
2014-01-07,2814.103,0.0038579696413640896,1,1.0,0.0,0.0038579696413640896,1.2109443071841355,0.7459523493325502
2014-01-08,2825.825,0.0041654481019350875,1,1.0,0.0,0.0041654481019350875,1.2159884328500448,0.7490595751302115
2014-01-09,2793.496,-0.011440552758928746,1,1.0,0.0,-0.011440552758928746,1.2020768530297767,0.7404899195413536
2014-01-10,2758.993,-0.012351190050030603,1,1.0,0.0,-0.012351190050030603,1.1872297733632633,0.7313439878149665
2014-01-13,2748.419,-0.0038325577484249473,1,1.0,0.0,-0.0038325577484249473,1.182679646696199,0.7285410697477022
2014-01-14,2788.848,0.014709911407249088,1,1.0,0.0,0.014709911407249088,1.2000767595222568,0.7392578443402333
2014-01-15,2797.388,0.003062196290367858,1,1.0,0.0,0.003062196290367858,1.2037516301234226,0.7415215969687974
2014-01-16,2798.913,0.000545151405525468,1,1.0,0.0,0.000545151405525468,1.204407857016488,0.7419258385096124
2014-01-17,2764.64,-0.012245110869827047,1,1.0,0.0,-0.012245110869827047,1.1896597492748302,0.7328408743598728
2014-01-20,2746.047,-0.006725287921754641,1,1.0,0.0,-0.006725287921754641,1.1816589449320345,0.7279123084789723
2014-01-21,2781.523,0.012918934016788564,1,1.0,0.0,0.012918934016788564,1.1969247188719594,0.7373161595622203
2014-01-22,2849.942,0.024597675446149436,1,1.0,0.0,0.024597675446149436,1.2263662846402454,0.7554524231563331
2014-01-23,2854.229,0.0015042411389423194,1,1.0,0.0,0.0015042411389423194,1.2282110352570133,0.7565888057697585
2014-01-24,2882.484,0.009899345847862895,1,1.0,0.0,0.009899345847862895,1.240369521069184,0.7640785400226949
2014-01-27,2860.212,-0.007726669081250748,1,1.0,0.0,-0.007726669081250748,1.230785596241413,0.7581747579918544
2014-01-28,2859.085,-0.0003940267364797023,1,1.0,0.0,-0.0003940267364797023,1.2303006338096196,0.7578760168662816
2014-01-29,2879.786,0.0072404283188503005,1,1.0,0.0,0.0072404283188503005,1.2392085373593542,0.7633633638409777
2014-01-30,2856.842,-0.00796725867824899,1,1.0,0.0,-0.00796725867824899,1.2293354423859177,0.7572814504557583
2014-02-07,2890.698,0.011850847894283145,1,1.0,0.0,0.011850847894283145,1.2439041097246846,0.7662558777382716
2014-02-10,2965.066,0.02572665840568611,1,1.0,0.0,0.02572665840568611,1.2759056058450007,0.7859690809561933
2014-02-11,2977.536,0.004205639941910366,1,1.0,0.0,0.004205639941910366,1.2812716054230497,0.7892745839161693
2014-02-12,2999.061,0.007229131738457628,1,1.0,0.0,0.007229131738457628,1.2905340866513981,0.7949803538611157
2014-02-13,2964.697,-0.011458253099886906,1,1.0,0.0,-0.011458253099886906,1.275746820452515,0.7858712677571373
2014-02-14,3002.928,0.012895415619201378,1,1.0,0.0,0.012895415619201378,1.292198105927125,0.7960054043780543
2014-02-17,3044.691,0.01390742635188058,1,1.0,0.0,0.01390742635188058,1.3101692559173461,0.807075790915141
2014-02-18,3024.971,-0.006476847732659885,1,1.0,0.0,-0.006476847732659885,1.301683489142757,0.8018484839086676
2014-02-19,3042.601,0.005828155046775585,1,1.0,0.0,0.005828155046775585,1.3092699023393088,0.8065217811969092
2014-02-20,3005.346,-0.012244457948971998,1,1.0,0.0,-0.012244457948971998,1.2932386020762605,0.7966463591621137
2014-02-21,2984.666,-0.006881071264340233,1,1.0,0.0,-0.006881071264340233,1.2843397350935781,0.791164578792242
2014-02-24,2955.74,-0.009691536674455548,1,1.0,0.0,-0.009691536674455548,1.271892509448458,0.7834969782613468
2014-02-25,2860.967,-0.03206405164188997,1,1.0,0.0,-0.03206405164188997,1.2311104823425698,0.7583748906891102
2014-02-26,2873.723,0.004458632343539826,1,1.0,0.0,0.004458632343539826,1.2365995513576133,0.7617562055052652
2014-02-27,2846.489,-0.009476905046171824,1,1.0,0.0,-0.009476905046171824,1.2248804148292585,0.7545371142773597
2014-02-28,2877.257,0.010809105533167385,1,1.0,0.0,0.010809105533167385,1.2381202764986579,0.7626929855742752
2014-03-03,2915.714,0.013365855048749431,1,1.0,0.0,0.013365855048749431,1.2546688126472565,0.772887029466159
2014-03-04,2912.228,-0.0011955905140215162,1,1.0,0.0,-0.0011955905140215162,1.2531687425166167,0.7719629730653189
2014-03-05,2895.412,-0.005774273168172361,1,1.0,0.0,-0.005774273168172361,1.2459326038715106,0.7675054479831253
2014-03-06,2901.321,0.0020408149168409384,1,1.0,0.0,0.0020408149168409384,1.24847532171487,0.7690717845501259
2014-03-07,2893.162,-0.00281216728517808,1,1.0,0.0,-0.00281216728517808,1.2449644002587914,0.7669090260376605
2014-03-10,2792.686,-0.03472878463079487,1,1.0,0.0,-0.03472878463079487,1.2017282997291971,0.740275207640986
2014-03-11,2797.95,0.0018849236899527444,1,1.0,0.0,0.0018849236899527444,1.2039934658702434,0.7416705699169531
2014-03-12,2799.262,0.00046891474114985066,1,1.0,0.0,0.00046891474114985066,1.204558036154638,0.7420183501802642
2014-03-13,2834.672,0.012649762687451105,1,1.0,0.0,0.012649762687451105,1.2197954094552563,0.7514047062197785
2014-03-14,2819.057,-0.005508573831469854,1,1.0,0.0,-0.005508573831469854,1.213076076382984,0.7472655379182529
2014-03-17,2863.736,0.01584891685411116,1,1.0,0.0,0.01584891685411116,1.2323020182552893,0.7591088872966619
2014-03-18,2869.029,0.0018482848977698918,1,1.0,0.0,0.0018482848977698918,1.2345796634651218,0.7605119367888152
2014-03-19,2856.785,-0.0042676459526899135,1,1.0,0.0,-0.0042676459526899135,1.2293109145610617,0.7572663410998061
2014-03-20,2795.262,-0.02153574735235575,1,1.0,0.0,-0.02153574735235575,1.2028367852875812,0.7409580444994378
2014-03-21,2866.001,0.025306751209725586,1,1.0,0.0,0.025306751209725586,1.2332766765587602,0.7597092853884299
2014-03-24,2884.39,0.006416257356504751,1,1.0,0.0,0.006416257356504751,1.241189697107336,0.7645837756796083
2014-03-25,2883.674,-0.0002482327285838748,1,1.0,0.0,-0.0002482327285838748,1.2408815932021329,0.7643939809627405
2014-03-26,2887.804,0.001432200727266686,1,1.0,0.0,0.001432200727266686,1.242658784722369,0.7654887465781935
2014-03-27,2851.409,-0.012603002142804742,1,1.0,0.0,-0.012603002142804742,1.2269975533957378,0.7558412902647756
2014-03-28,2815.035,-0.012756500382793301,1,1.0,0.0,-0.012756500382793301,1.2113453586361587,0.7461994005561821
2014-03-31,2801.243,-0.004899406224078917,-1,1.0,0.0,-0.004899406224078917,1.2054104856465475,0.7425434665686932
2014-04-01,2834.97,0.012040012237424458,-1,-1.0,2.0,-0.013040012237424459,1.1896919181625967,0.7514836989929998
2014-04-02,2841.915,0.002449761373136239,-1,-1.0,0.0,-0.002449761373136239,1.1867774568555496,0.7533246547313344
2014-04-03,2831.165,-0.003782660635522128,-1,-1.0,0.0,0.003782660635522128,1.191266633224722,0.7504750832141138
2014-04-04,2860.838,0.010480844458023553,-1,-1.0,0.0,-0.010480844458023553,1.1787811529338603,0.7583406958309032
2014-04-08,2906.994,0.01613373424150555,-1,-1.0,0.0,-0.01613373424150555,1.15976301108353,0.7705755630819574
2014-04-09,2922.666,0.005391135998216834,0,-1.0,0.0,-0.005391135998216834,1.1535105709650773,0.7747298407394347
2014-04-10,2951.853,0.009986430197634677,1,0.0,1.0,-0.0005,1.1529338156795947,0.7824666262160037
2014-04-11,2943.269,-0.002908003887727606,1,1.0,1.0,-0.003408003887727606,1.149004612753466,0.7801912102249505
2014-04-14,2952.683,0.003198484406284452,1,1.0,0.0,0.003198484406284452,1.152679686090107,0.7826866396447753
2014-04-15,2918.775,-0.01148379287583523,1,1.0,0.0,-0.01148379287583523,1.1394425513228654,0.7736984283884112
2014-04-16,2921.631,0.0009784926895699542,1,1.0,0.0,0.0009784926895699542,1.1405574875295197,0.774455486644521
2014-04-17,2916.663,-0.0017004200735821762,1,1.0,0.0,-0.0017004200735821762,1.1386180606826501,0.7731385869889348
2014-04-18,2922.43,0.001977259628554995,1,1.0,0.0,0.001977259628554995,1.1408694042063816,0.7746672827042661
2014-04-21,2876.058,-0.01586761701734507,1,1.0,0.0,-0.01586761701734507,1.122766525433628,0.7623751589464475
2014-04-22,2871.326,-0.0016453075702923536,1,1.0,0.0,-0.0016453075702923536,1.1209192291696612,0.7611208173260301
2014-04-23,2864.562,-0.0023557060396486307,1,1.0,0.0,-0.0023557060396486307,1.118278672971548,0.7593278404197529
2014-04-24,2848.013,-0.005777148478545713,1,1.0,0.0,-0.005777148478545713,1.1118182110374002,0.7549410907417545
2014-04-25,2803.587,-0.015598945650880047,1,1.0,0.0,-0.015598945650880047,1.0944750191897692,0.7431648056976577
2014-04-28,2737.388,-0.023612251019854202,1,1.0,0.0,-0.023612251019854202,1.0686320003017007,0.7256170117564035
2014-04-29,2770.012,0.011917930523550169,1,1.0,0.0,0.011917930523550169,1.081367882236539,0.7342648648892224
2014-04-30,2782.726,0.00458987181282966,1,1.0,0.0,0.00458987181282966,1.0863312221985157,0.7376350464957286
2014-05-05,2795.583,0.004620289600916427,1,1.0,0.0,0.004620289600916427,1.0913503870475905,0.7410431340303244
2014-05-06,2805.43,0.0035223422091206213,1,1.0,0.0,0.0035223422091206213,1.0951944965808282,0.7436533415400984
2014-05-07,2768.451,-0.013181223555747135,1,1.0,0.0,-0.013181223555747135,1.0807584930843723,0.73385108059728
2014-05-08,2768.014,-0.00015785000348567113,1,1.0,0.0,-0.00015785000348567113,1.0805878953524717,0.7337352422016498
2014-05-09,2752.848,-0.0054790185309756545,1,1.0,0.0,-0.0054790185309756545,1.0746673342494875,0.729715093212797
2014-05-12,2814.106,0.022252590771448366,1,1.0,0.0,0.022252590771448366,1.0985814666539846,0.7459531445618107
2014-05-13,2809.571,-0.0016115242282985776,1,1.0,0.0,-0.0016115242282985776,1.096811076003712,0.7447510229961739
2014-05-14,2807.937,-0.000581583451708445,1,1.0,0.0,-0.000581583451708445,1.0961731888322577,0.7443178881255564
2014-05-15,2763.497,-0.01582656590942033,1,1.0,0.0,-0.01582656590942033,1.0788245316110645,0.7325378920115768
2014-05-16,2760.306,-0.001154696386498677,1,1.0,0.0,-0.001154696386498677,1.0775788168227471,0.7316920331546977
2014-05-19,2734.654,-0.009293172568548558,1,1.0,0.0,-0.009293172568548558,1.067564690921801,0.7248922928235589
2014-05-20,2740.789,0.0022434282362595592,1,1.0,0.0,0.0022434282362595592,1.0699596956934487,0.7265185366615262
2014-05-21,2765.505,0.009017841212876965,1,1.0,0.0,0.009017841212876965,1.0796084223333904,0.7330701654633516
2014-05-22,2763.344,-0.0007814124364265984,1,1.0,0.0,-0.0007814124364265984,1.0787648028857082,0.7324973353192852
2014-05-23,2789.855,0.009593810976845418,1,1.0,0.0,0.009593810976845418,1.0891142684930677,0.7395247762953814
2014-05-26,2812.252,0.00802801579293555,1,1.0,0.0,0.00802801579293555,1.0978576950408414,0.7454616928787479
2014-05-27,2801.61,-0.003784155900680264,1,1.0,0.0,-0.003784155900680264,1.0937032303660454,0.7426407496149097
2014-05-28,2833.387,0.011342406687583129,1,1.0,0.0,0.011342406687583129,1.1061084572003805,0.7510640830198135
2014-05-29,2807.799,-0.009030887767890627,1,1.0,0.0,-0.009030887767890627,1.0961193158642892,0.7442813075795679
2014-05-30,2812.155,0.0015513931018567018,1,1.0,0.0,0.0015513931018567018,1.097819827809733,0.7454359804659877
2014-06-03,2805.939,-0.0022104044762825126,1,1.0,0.0,-0.0022104044762825126,1.0953932019481907,0.7437882654379836
2014-06-04,2781.954,-0.008547940635915352,1,1.0,0.0,-0.008547940635915352,1.0860298458849522,0.7374304074993293
2014-06-05,2814.325,0.011636065873123602,1,1.0,0.0,0.011636065873123602,1.0986669607118478,0.7460111962978359
2014-06-06,2800.262,-0.004996935321968765,1,1.0,0.0,-0.004996935321968765,1.0931769929687867,0.742283426600471
2014-06-09,2791.165,-0.0032486245929845836,1,1.0,0.0,-0.0032486245929845836,1.0896256713049433,0.7398720264058518
2014-06-10,2826.066,0.01250409775129735,1,1.0,0.0,0.01250409775129735,1.1032504572112634,0.7491234585474811
2014-06-11,2834.224,0.002886698329055415,1,1.0,0.0,0.002886698329055415,1.1064352084626248,0.7512859519835263
2014-06-12,2827.937,-0.002218243864987479,1,1.0,0.0,-0.002218243864987479,1.1039808653494465,0.7496194165296876
2014-06-13,2858.132,0.010677394864171408,1,1.0,0.0,0.010677394864171408,1.1157685049712722,0.7576233990378248
2014-06-16,2877.473,0.006767007262085789,1,1.0,0.0,0.006767007262085789,1.1233189185472194,0.7627502420810399
2014-06-17,2850.275,-0.009452043511789632,1,1.0,0.0,-0.009452043511789632,1.1127012592514947,0.7555406936042619
2014-06-18,2834.033,-0.005698397523046128,1,1.0,0.0,-0.005698397523046128,1.1063606451518857,0.7512353223872669
2014-06-19,2773.126,-0.02149128115304222,1,1.0,0.0,-0.02149128115304222,1.0825835374702653,0.7350903128617458
2014-06-20,2793.449,0.007328552687472456,1,1.0,0.0,0.007328552687472456,1.0905173079632065,0.7404774609496036
2014-06-23,2806.457,0.004656609087905217,1,1.0,0.0,0.004656609087905217,1.0955954207699858,0.7439255750236505
2014-06-24,2823.209,0.005969091990363662,1,1.0,0.0,0.005969091990363662,1.1021351306207832,0.7483661352149509
2014-06-25,2809.014,-0.0050279664027705895,1,1.0,0.0,-0.0050279664027705895,1.0965936322127088,0.7446033754301188
2014-06-26,2839.676,0.010915573934483724,1,1.0,0.0,0.010915573934483724,1.1085635810812107,0.7527311486264924
2014-06-27,2851.294,0.004091311825715316,1,1.0,0.0,0.004091311825715316,1.1130990603700455,0.7558108064764523
2014-06-30,2875.344,0.008434766811139083,1,1.0,0.0,0.008434766811139083,1.1224877913819649,0.7621858943824201
2014-07-01,2884.265,0.003102585290664317,1,1.0,0.0,0.003102585290664317,1.1259704054924569,0.7645506411270828
2014-07-02,2897.535,0.004600825513605633,1,1.0,0.0,0.004600825513605633,1.1311507988616114,0.7680682052232238
2014-07-03,2914.799,0.005958167890983246,1,1.0,0.0,0.005958167890983246,1.1378903852312487,0.77264448454167
2014-07-04,2911.076,-0.0012772750368035268,1,1.0,0.0,-0.0012772750368035268,1.136436986247574,0.771657605029241
2014-07-07,2909.615,-0.0005018762821720202,1,1.0,0.0,-0.0005018762821720202,1.1358666354779934,0.7712703283793191
2014-07-08,2923.688,0.004836722384233161,1,1.0,0.0,0.004836722384233161,1.1413605070593134,0.7750007488408862
2014-07-09,2880.613,-0.014733104216318682,1,1.0,0.0,-0.014733104216318682,1.1245447237604183,0.7635825820404885
