date,raw_value,signal
2022-07-08,3562869.1212256663,1
2022-07-11,2977494.447029057,1
2022-07-12,3149173.9504636154,1
2022-07-13,3311036.9218249517,1
2022-07-14,3311036.925799573,1
2022-07-15,3168612.245399168,1
2022-07-18,3279094.4648020123,1
2022-07-19,3126693.0731589673,1
2022-07-20,4132927.099893925,-1
2022-07-21,4003499.852096631,-1
2022-07-22,4287216.476303987,-1
2022-07-25,4287216.456226869,-1
2022-07-26,4253166.128298771,-1
2022-07-27,3991454.463098003,-1
2022-07-28,3930068.124029997,-1
2022-07-29,3892291.532474397,-1
2022-08-01,3718645.4764418937,-1
2022-08-02,3581340.160324796,-1
2022-08-03,3448808.571539016,-1
2022-08-04,4109985.5876345774,-1
2022-08-05,3103659.7765632756,-1
2022-08-08,3103659.7817514846,-1
2022-08-09,3008610.7500099293,-1
2022-08-10,2903435.4330303,-1
2022-08-11,2903435.4389895853,-1
2022-08-12,2903435.4452775503,-1
2022-08-15,3355635.097237875,-1
2022-08-16,3478189.764352395,-1
2022-08-17,2754406.5676990906,-1
2022-08-18,2754406.568401349,-1
2022-08-19,2203197.009825642,1
2022-08-22,2203197.004798193,1
2022-08-23,3358539.3608576604,1
2022-08-24,3443464.4652904323,1
2022-08-25,3615235.521327247,1
2022-08-26,3886731.444661314,1
2022-08-29,3886731.4261116236,1
2022-08-30,3970373.0184817747,1
2022-08-31,4108947.189607081,1
2022-09-01,3704222.321224873,1
2022-09-02,3737997.9959739917,1
2022-09-05,4017309.7176413042,1
2022-09-06,3940614.3403870217,1
2022-09-07,3920892.0213615843,1
2022-09-08,4062584.4244404947,1
2022-09-09,4062584.4158037566,1
2022-09-13,3335600.831098331,1
2022-09-14,3213046.1743532955,1
2022-09-15,2952550.1025997004,1
2022-09-16,2952550.105897495,1
2022-09-19,24426140.691942297,-1
2022-09-20,24746717.885041256,-1
2022-09-21,23622546.160809003,-1
2022-09-22,23623670.809481673,-1
2022-09-23,23786240.826754805,-1
2022-09-26,24252041.081222937,-1
2022-09-27,24252041.07070828,-1
2022-09-28,24168399.47559223,-1
2022-09-29,24353041.918642092,-1
2022-09-30,24004524.659692988,-1
2022-10-10,23970748.97879338,-1
2022-10-11,23782142.631255448,-1
2022-10-12,24047476.572126627,-1
2022-10-13,24108511.35856064,-1
2022-10-14,24054910.132978797,-1
2022-10-17,24054910.13649079,-1
2022-10-18,24209132.735734526,-1
2022-10-19,24242990.488674693,-1
2022-10-20,25403855.841807313,-1
2022-10-21,42038387.09060733,-1
2022-10-24,20959533.285729088,-1
2022-10-25,20888185.41817676,-1
2022-10-26,20888797.056097098,-1
2022-10-27,20802747.29786306,-1
