date,raw_value,signal
2021-12-23,78314015342,-1
2021-12-24,84139046103,-1
2021-12-27,73135908412,-1
2021-12-28,70473434073,-1
2021-12-29,68129342754,-1
2021-12-30,73225249386,-1
2021-12-31,74238056966,-1
2022-01-04,93032589777,-1
2022-01-05,88498597515,-1
2022-01-06,75470966188,-1
2022-01-07,78489118526,-1
2022-01-10,70377567098,-1
2022-01-11,70080331976,-1
2022-01-12,72865291391,-1
2022-01-13,74658490802,-1
2022-01-14,74360383338,-1
2022-01-17,79516352821,-1
2022-01-18,79709181531,-1
2022-01-19,68965188140,-1
2022-01-20,72486556747,-1
2022-01-21,61868373618,-1
2022-01-24,55121118482,-1
2022-01-25,59696422365,-1
2022-01-26,46139598398,-1
2022-01-27,49301242357,-1
2022-01-28,43870323873,-1
2022-02-07,53378414667,-1
2022-02-08,56776763320,-1
2022-02-09,62518185156,-1
2022-02-10,59802172762,-1
2022-02-11,61643442616,-1
2022-02-14,57186121797,-1
2022-02-15,52448290556,-1
2022-02-16,52139589576,-1
2022-02-17,60873550211,-1
2022-02-18,53048129513,-1
2022-02-21,65110853737,-1
2022-02-22,69722025017,-1
2022-02-23,77264170810,1
2022-02-24,95916330536,1
2022-02-25,70484218088,1
2022-02-28,64725515302,1
2022-03-01,68509343808,1
2022-03-02,62309671550,1
2022-03-03,70308606136,1
2022-03-04,65791422735,1
2022-03-07,69776572670,1
2022-03-08,75838462587,1
2022-03-09,74562794248,1
2022-03-10,69565625518,1
2022-03-11,69008158165,1
2022-03-14,63926230943,1
2022-03-15,71038098049,1
2022-03-16,79714260277,1
2022-03-17,86039518167,1
2022-03-18,64869141393,1
2022-03-21,70568560485,1
2022-03-22,62549698424,1
2022-03-23,63764800927,1
2022-03-24,61499455506,1
2022-03-25,59990114887,1
2022-03-28,54192988634,1
2022-03-29,54437701375,1
2022-03-30,67908203801,1
2022-03-31,65933122833,1
2022-04-01,59318098912,1
2022-04-06,67694386426,1
2022-04-07,58920202584,1
2022-04-08,59640819790,1
2022-04-11,60268197030,1
2022-04-12,58201428003,1
2022-04-13,53792680652,1
2022-04-14,60896952562,1
2022-04-15,59807734918,1
2022-04-18,52278628486,1
2022-04-19,48823352796,-1
2022-04-20,51677674964,-1
2022-04-21,48764042527,-1
2022-04-22,39022001116,-1
2022-04-25,51609191774,-1
2022-04-26,44766103410,-1
2022-04-27,53247744992,-1
2022-04-28,48459293634,-1
2022-04-29,60352761045,-1
2022-05-05,61826488751,-1
2022-05-06,51287361480,-1
2022-05-09,42988909689,-1
2022-05-10,52402747096,-1
2022-05-11,76131303943,1
2022-05-12,50547116652,1
2022-05-13,49400008529,1
2022-05-16,50817899976,1
2022-05-17,53174474017,1
2022-05-18,52082025896,1
2022-05-19,53920494820,1
2022-05-20,65311932325,1
2022-05-23,64152640321,1
2022-05-24,66769697027,1
2022-05-25,49571148520,1
2022-05-26,56229086444,1
2022-05-27,52951774172,1
2022-05-30,53608931875,1
2022-05-31,63699654421,1
2022-06-01,60657071241,1
2022-06-02,61584832721,1
2022-06-06,87143755784,1
2022-06-07,75426485605,1
2022-06-08,82608803955,1
2022-06-09,72551493906,1
2022-06-10,74322425508,1
2022-06-13,84322178564,1
2022-06-14,84911498755,1
2022-06-15,109889639689,1
2022-06-16,85289951496,1
2022-06-17,82739895078,1
2022-06-20,89085525449,1
2022-06-21,78074618114,1
2022-06-22,73653149051,1
2022-06-23,82224365381,1
2022-06-24,87149237670,1
2022-06-27,101126729656,1
2022-06-28,100845018052,1
2022-06-29,101097950196,1
2022-06-30,96257507510,1
2022-07-01,83927622345,1
2022-07-04,89788236256,1
2022-07-05,93212732786,1
2022-07-06,83217582519,1
2022-07-07,80985318305,1
2022-07-08,74832411121,1
2022-07-11,72482602713,1
2022-07-12,66542142902,1
2022-07-13,66423620587,1
2022-07-14,73201991121,1
2022-07-15,74467683914,1
2022-07-18,71408603580,1
2022-07-19,67266172779,1
2022-07-20,67255753843,1
2022-07-21,72528178476,1
2022-07-22,63286992825,1
2022-07-25,54268111258,1
2022-07-26,55305936907,1
2022-07-27,58619747385,1
2022-07-28,68685570105,1
2022-07-29,65519434989,1
2022-08-01,65673925386,1
2022-08-02,72674611600,1
2022-08-03,72666727554,1
2022-08-04,56667222602,1
2022-08-05,68590974430,1
2022-08-08,64714479340,1
2022-08-09,65325703690,1
2022-08-10,66328650507,1
2022-08-11,78244252037,1
2022-08-12,66608984860,1
2022-08-15,68905424246,1
2022-08-16,69260183741,1
2022-08-17,75211168913,1
2022-08-18,72915316081,1
2022-08-19,74061234951,1
2022-08-22,68033561019,1
2022-08-23,68403222674,1
2022-08-24,73107200376,1
2022-08-25,62638054835,1
2022-08-26,55359434324,-1
2022-08-29,50270117138,-1
2022-08-30,49418607755,-1
2022-08-31,56958382624,-1
2022-09-01,43510070847,-1
2022-09-02,42253670916,-1
2022-09-05,45327648967,-1
2022-09-06,55223869547,-1
2022-09-07,54962069084,-1
2022-09-08,47624135181,-1
2022-09-09,46806399280,-1
2022-09-13,48551444244,-1
2022-09-14,45223187637,-1
2022-09-15,56146184774,-1
2022-09-16,46035493936,-1
2022-09-19,36176209198,-1
2022-09-20,39124667096,-1
2022-09-21,36990732214,-1
2022-09-22,37847211005,-1
2022-09-23,37363816870,-1
2022-09-26,36490054704,-1
2022-09-27,37870023771,-1
2022-09-28,33917737472,-1
2022-09-29,33931765638,-1
2022-09-30,26367712384,-1
2022-10-10,35884874900,-1
2022-10-11,30491848733,-1
2022-10-12,44561046888,-1
2022-10-13,43800983283,-1
2022-10-14,56566514333,1
2022-10-17,52250882821,1
2022-10-18,50745554029,1
2022-10-19,47112720752,1
2022-10-20,50063528511,1
2022-10-21,42048456311,1
2022-10-24,61355225986,1
2022-10-25,49603673344,1
2022-10-26,62855335482,1
2022-10-27,60801083740,1
2022-10-28,54153394983,1
2022-10-31,56540014256,1
2022-11-01,66751827120,1
2022-11-02,75780827048,1
2022-11-03,63290450858,1
2022-11-04,84296356296,1
2022-11-07,76636580274,1
2022-11-08,59771551487,1
2022-11-09,56172578057,1
2022-11-10,57842121065,1
2022-11-11,88871740356,1
2022-11-14,74042117944,1
2022-11-15,80864815765,1
2022-11-16,69207343867,1
2022-11-17,68283501157,1
2022-11-18,71141219452,1
2022-11-21,60980402897,1
2022-11-22,63197587138,1
2022-11-23,58278895083,1
2022-11-24,51272570593,1
2022-11-25,47375155804,1
2022-11-28,51564682600,1
2022-11-29,72703025130,1
2022-11-30,64162960940,1
2022-12-01,77587193116,1
2022-12-02,60619392820,1
2022-12-05,82974274884,1
2022-12-06,74286819862,1
2022-12-07,72330673887,1
2022-12-08,61905866724,1
2022-12-09,68047211365,1
2022-12-12,66421429317,1
2022-12-13,53993635278,1
2022-12-14,57281260470,1
2022-12-15,54295121687,1
2022-12-16,49518019547,1
2022-12-19,52776671530,1
2022-12-20,41295745627,1
2022-12-21,34764079028,-1
2022-12-22,42011666827,-1
2022-12-23,35836602358,-1
2022-12-26,41767320541,-1
2022-12-27,43843409149,-1
2022-12-28,38890878737,-1
2022-12-29,37651261957,-1
2022-12-30,33279126350,-1
2023-01-03,54115513318,-1
2023-01-04,50313725057,-1
2023-01-05,58915722339,-1
2023-01-06,56894846314,-1
2023-01-09,56889232660,-1
2023-01-10,52348317082,-1
2023-01-11,50814954797,-1
2023-01-12,46034999890,-1
2023-01-13,47663839613,-1
2023-01-16,68935125286,1
2023-01-17,49194058675,1
2023-01-18,43981678828,1
2023-01-19,51224272364,1
2023-01-20,55201515366,1
2023-01-30,91330517388,1
2023-01-31,68596308589,1
2023-02-01,80845814983,1
2023-02-02,80364496875,1
2023-02-03,69727710579,1
2023-02-06,67011216709,1
2023-02-07,64511502563,1
2023-02-08,59634289573,1
2023-02-09,69740506789,1
2023-02-10,67362675043,1
2023-02-13,75216459486,1
2023-02-14,69764055891,1
2023-02-15,75829430006,1
2023-02-16,95391720476,1
2023-02-17,64751763382,1
2023-02-20,74344077642,1
2023-02-21,72326335564,1
2023-02-22,59839260927,1
2023-02-23,61024241752,1
2023-02-24,55092755797,1
2023-02-27,54186147403,1
2023-02-28,55383543559,1
2023-03-01,74660963398,1
2023-03-02,73643608828,1
2023-03-03,68572212860,1
2023-03-06,75499043423,1
2023-03-07,71672990638,1
2023-03-08,54150772722,1
2023-03-09,57257120166,1
2023-03-10,59108096783,1
2023-03-13,64033195072,1
2023-03-14,73356470177,1
2023-03-15,63516736587,1
2023-03-16,63872015763,1
2023-03-17,77247055159,1
2023-03-20,81468924597,1
2023-03-21,67093895654,1
2023-03-22,76595630463,1
2023-03-23,86095310492,1
2023-03-24,89948560670,1
2023-03-27,96568001643,1
2023-03-28,79707329928,1
2023-03-29,79388921876,1
2023-03-30,77773743070,1
2023-03-31,75577023964,1
2023-04-03,111062999858,1
2023-04-04,113394133137,1
2023-04-06,111437537835,1
2023-04-07,94438852264,1
2023-04-10,106236725132,1
2023-04-11,85635102799,1
2023-04-12,98221075888,1
2023-04-13,92975016312,1
2023-04-14,92181358167,1
2023-04-17,90301595522,1
2023-04-18,87250705793,1
2023-04-19,92355614409,1
2023-04-20,96091742338,1
2023-04-21,96240013182,1
2023-04-24,80487251625,1
2023-04-25,81148812247,1
2023-04-26,83317687497,1
2023-04-27,73917027557,1
2023-04-28,83151905718,1
2023-05-04,91245881045,1
2023-05-05,79420936733,1
2023-05-08,88169915941,1
2023-05-09,98647260642,1
2023-05-10,75579491136,1
2023-05-11,64534502609,-1
2023-05-12,57847179779,-1
2023-05-15,68528285805,-1
2023-05-16,60449257223,-1
2023-05-17,55834141001,-1
2023-05-18,67253743589,-1
2023-05-19,61544367389,-1
2023-05-22,55523328453,-1
2023-05-23,51880228510,-1
2023-05-24,58298723899,-1
2023-05-25,60366928599,-1
2023-05-26,61376820684,-1
2023-05-29,65492273574,-1
2023-05-30,67903551944,-1
2023-05-31,64977731975,-1
2023-06-01,72802667631,-1
2023-06-02,65377814329,-1
2023-06-05,62280185823,-1
2023-06-06,63482544217,-1
2023-06-07,55685496061,-1
2023-06-08,56485774193,-1
2023-06-09,64075091320,-1
2023-06-12,67086373188,-1
2023-06-13,68137106576,-1
2023-06-14,72131115580,-1
2023-06-15,79653336170,1
2023-06-16,80107965020,1
2023-06-19,86430761234,1
2023-06-20,84431105874,1
2023-06-21,71714003432,1
2023-06-26,65394222202,1
2023-06-27,54124462832,1
2023-06-28,58348821338,1
2023-06-29,58897618428,1
2023-06-30,62749937117,1
2023-07-03,72866645436,1
2023-07-04,66797258159,1
2023-07-05,60858741042,1
2023-07-06,58241266523,1
2023-07-07,53107891104,1
2023-07-10,50384296898,1
2023-07-11,53372464496,1
2023-07-12,62434351321,1
2023-07-13,63384694139,1
2023-07-14,64983684208,1
2023-07-17,56766927046,1
2023-07-18,51329827181,1
2023-07-19,46067137033,1
2023-07-20,50549685092,1
2023-07-21,43187951421,1
2023-07-24,41144107379,1
2023-07-25,66305725805,1
2023-07-26,52809449898,1
2023-07-27,51504803125,1
2023-07-28,69434559970,1
2023-07-31,84837089696,1
2023-08-01,67398378954,1
2023-08-02,61024294327,1
2023-08-03,61938750478,1
2023-08-04,86321074806,1
2023-08-07,66731858990,1
2023-08-08,57611177054,1
2023-08-09,49238215402,1
2023-08-10,47820933192,1
2023-08-11,52814658666,1
2023-08-14,49032942027,1
2023-08-15,47077915778,1
2023-08-16,47069982224,1
2023-08-17,50637785122,1
2023-08-18,48496482135,1
2023-08-21,43178709558,1
2023-08-22,53977595581,1
2023-08-23,44289328706,1
2023-08-24,50433443635,1
2023-08-25,44276587305,1
2023-08-28,85601483294,1
2023-08-29,72950046572,1
2023-08-30,68486669155,1
2023-08-31,53709492667,1
2023-09-01,48963978188,1
2023-09-04,60650452778,1
2023-09-05,55304201559,1
2023-09-06,53706094759,1
2023-09-07,50599139809,1
2023-09-08,46231342960,1
2023-09-11,85804238540,1
2023-09-12,62340889329,1
2023-09-13,58578584002,1
2023-09-14,51852140556,1
2023-09-15,57911349255,1
2023-09-18,53842331539,1
2023-09-19,46098864808,1
2023-09-20,41302915809,1
2023-09-21,42338742565,1
2023-09-22,62418979314,1
2023-09-25,57535070630,1
2023-09-26,51571008124,1
2023-09-27,57888566209,1
2023-09-28,52340923542,1
2023-10-09,66954206452,1
